Region	Gene	importance_R2G	rho_R2G	importance_x_rho	importance_x_abs_rho	TF	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name	importance_TF2G	regulation	rho_TF2G	triplet_rank
chr19:44850000-44855000	NECTIN2	0.0585317305987442	0.0800812141769965	0.0046872920542282	0.0046872920542282	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.1004619645906506	1	0.1136894837397058	8236
chr16:27365000-27370000	IL4R	0.0639451758813931	0.2113065665392709	0.0135120355622469	0.0135120355622469	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.3321598263562144	1	0.1376263549708703	2633
chr12:122855000-122860000	HIP1R	0.0694676152778523	0.0922591464135331	0.0064090228889183	0.0064090228889183	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.6142798068897382	1	0.0954358185752066	5211
chr4:1785000-1790000	FGFR3	0.077406059472607	0.31269868914035	0.0242047733286041	0.0242047733286041	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.5052234972904475	1	0.2677650541027769	3437
chr10:7410000-7415000	ITIH5	0.090450337264661	0.193334748968893	0.0174871932492149	0.0174871932492149	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.739190042513544	1	0.1778448684925049	2985
chr11:33690000-33695000	CD59	0.1848019059443463	0.1690469892243994	0.0312402058028224	0.0312402058028224	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.247147922967547	1	0.1379872331839796	3827
chr17:45220000-45225000	MAP3K14	0.03219171342007	0.0567693107223631	0.0018275013818292	0.0018275013818292	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.651794917617441	1	0.0762989809113974	12909
chr7:142905000-142910000	TRPV6	0.1749531354250292	0.3170121734092646	0.0554622737058539	0.0554622737058539	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.6788288710376649	1	0.2485674563845841	6515
chr21:34840000-34845000	CLIC6	0.07031728897827	0.1731162350772197	0.0121730643287549	0.0121730643287549	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.2158129040295824	1	0.1407243093775094	6645
chr10:97760000-97765000	HOGA1	0.3753571660560074	0.2149340786247958	0.0806770466414624	0.0806770466414624	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.8080918658953744	1	0.1942340692943759	2007
chr6:168060000-168065000	AFDN	0.0287963202295296	0.0722878617597904	0.0020816244159428	0.0020816244159428	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.1396503055083396	1	0.1892904742359019	12829
chr19:3750000-3755000	TJP3	0.041829535997985	0.0799855726900689	0.0033457593921586	0.0033457593921586	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.5672928935026549	1	0.1073781476872014	8562
chr7:142865000-142870000	EPHB6	0.1155403805944191	0.1379344006279283	0.0159369931456139	0.0159369931456139	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.2230087540353067	1	0.1244018933258145	7850
chr1:225885000-225890000	TMEM63A	0.2438163756290959	0.2077810603376183	0.0506604250558886	0.0506604250558886	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	0.9632533790873934	1	0.1190877481658566	2821
chr1:202110000-202115000	ELF3	0.089654072644604	0.0570785639696957	0.0051173257205887	0.0051173257205887	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.033357724375754	1	0.0635830512710406	6255
chr9:112065000-112070000	UGCG	0.3150269743577148	0.0873531263469083	0.0275185910937537	0.0275185910937537	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.514270676511975	1	0.1344572338924894	4075
chr11:68325000-68330000	LRP5	0.1401244495467144	0.0727772520150533	0.0101978723781318	0.0101978723781318	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.8265367004634	1	0.0784608333564595	5876
chr4:1745000-1750000	FGFR3	0.1224560786672072	0.3113649484172067	0.0381285306175884	0.0381285306175884	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.5052234972904475	1	0.2677650541027769	6393
chr19:6730000-6735000	SH2D3A	0.055507533566297	0.08622421735187	0.0047860936388866	0.0047860936388866	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.0525545237868705	1	0.0646736103471591	2545
chr19:38940000-38945000	LGALS4	0.0281803255557315	0.0695659845716285	0.0019603920928334	0.0019603920928334	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	4.783549336525834	1	0.1770481566912889	4596
chr17:45125000-45130000	MAP3K14	0.0570652616387982	0.0676046468030564	0.0038578768578149	0.0038578768578149	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.651794917617441	1	0.0762989809113974	6961
chr9:124500000-124505000	NR6A1	0.0930345883526172	0.2317175622517146	0.0215577480181602	0.0215577480181602	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.2376008595986598	1	0.2127359822700411	6746
chr1:3245000-3250000	PRDM16	0.0341633081213259	0.2897591014572331	0.009899129464042	0.009899129464042	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.672602061557878	1	0.2054352888162511	4159
chr13:113815000-113820000	GAS6	0.0537229831274114	0.2283082501947602	0.0122654002730619	0.0122654002730619	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.4650273610091444	1	0.1657308771303907	5063
chr5:177085000-177090000	FGFR4	0.1606783269199169	0.1500095863646499	0.0241032893590207	0.0241032893590207	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.282106087989808	1	0.1280803081168967	1955
chr10:29735000-29740000	SVIL	0.0568385953977764	0.2359406010375729	0.0134105323602827	0.0134105323602827	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.496754192698772	1	0.1832895951492686	7969
chr10:111080000-111085000	ADRA2A	0.2921921816922346	0.1240222175119412	0.0362383223131229	0.0362383223131229	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.2464271780544562	1	0.117807029274811	2795
chr7:156990000-156995000	MNX1	0.1412073753362229	0.1833300414816588	0.0258875539779059	0.0258875539779059	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.060344669454184	1	0.1421278744889717	8601
chr11:70875000-70880000	SHANK2	0.0102427382782993	0.2374894833556446	0.0024325426218603	0.0024325426218603	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	0.9117793307283814	1	0.2122204349059379	13507
chr2:119545000-119550000	SCTR	0.1057434951737922	0.4340384573395899	0.0458967435189291	0.0458967435189291	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.7632207717058637	1	0.3112128776502024	6622
chr19:17315000-17320000	SLC27A1	0.0561924572998738	0.0948642490045	0.0053306552614699	0.0053306552614699	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.087789556984084	1	0.095685945736777	6371
chr13:113880000-113885000	GAS6	0.0288914112231607	0.1094858658357608	0.0031632011729847	0.0031632011729847	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.4650273610091444	1	0.1657308771303907	1448
chr1:225885000-225890000	LEFTY1	0.2580707917537104	0.0839660476537384	0.02166918439843	0.02166918439843	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.2209070088716203	1	0.1523882752476897	1103
chr13:113975000-113980000	GAS6	0.0434283346814771	0.1691728142528209	0.0073468935963788	0.0073468935963788	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.4650273610091444	1	0.1657308771303907	11666
chr4:2065000-2070000	NAT8L	0.1163931296670069	0.0543896028491543	0.0063305760969586	0.0063305760969586	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.4869059224367316	1	0.0780429852358857	2690
chr2:45000-50000	FAM110C	0.7348469381840025	0.0501924330336289	0.0368837557347678	0.0368837557347678	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.5145186088607967	1	0.0707861834406858	1035
chr2:119480000-119485000	CFAP221	0.086130299223946	0.3979863656525765	0.0342786847607072	0.0342786847607072	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.5868493456113295	1	0.2871329523737566	3831
chr16:70735000-70740000	HYDIN	0.0443845624097953	0.2283313478021992	0.0101343869566394	0.0101343869566394	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.0243136977436589	1	0.2153679288052595	8771
chr15:40335000-40340000	CCDC9B	0.1845304466109255	0.1515696789326515	0.0279692205461167	0.0279692205461167	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	0.8665261524261827	1	0.1344147868725008	7000
chr2:119475000-119480000	CFAP221	0.1065281950676294	0.3955274624236053	0.0421348266716662	0.0421348266716662	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.5868493456113295	1	0.2871329523737566	4883
chr11:2740000-2745000	CDKN1C	0.0173866477147069	0.0790246701115982	0.0013739741000012	0.0013739741000012	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	2.336575623974595	1	0.0582780451169532	11899
chr5:172795000-172800000	DUSP1	0.0586065448702964	0.1320327046278273	0.0077379806281173	0.0077379806281173	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.0114469329765488	1	0.1270845867813323	6990
chr11:68340000-68345000	LRP5	0.0964891701796169	0.0781790917943859	0.0075434356926364	0.0075434356926364	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.8265367004634	1	0.0784608333564595	6081
chr8:141275000-141280000	SLC45A4	0.0712497228890893	0.1853387302276623	0.0132053331693366	0.0132053331693366	NR1H4	False	NR1H4_direct_+/+	NR1H4_direct_+/+_(92g)	NR1H4_direct_+/+_(147r)	1.5188844905682757	1	0.1330405827069292	5388
chr10:97760000-97765000	HOGA1	0.3753571660560074	0.2149340786247958	0.0806770466414624	0.0806770466414624	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.153891757899602	1	0.1844100998267355	1387
chr15:52785000-52790000	ONECUT1	0.5298569714370504	0.1197934420081541	0.0634733903804604	0.0634733903804604	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	17.49711988450498	1	1.0	1
chr11:16980000-16985000	PLEKHA7	0.5449224343066497	0.2418589287070538	0.1317943561898462	0.1317943561898462	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	2.2632976363677795	1	0.1829144297382729	663
chr6:19835000-19840000	ID4	0.1491461370891282	0.1328361285303017	0.0198119954361694	0.0198119954361694	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.4793378316841768	1	0.137298053134053	4488
chr5:177090000-177095000	FGFR4	0.2661408462977455	0.1737381294661653	0.0462388128103125	0.0462388128103125	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.1318829963422607	1	0.1150736290625587	2015
chr4:185565000-185570000	SORBS2	0.8004250267933963	0.2001476433527036	0.160203182793223	0.160203182793223	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	3.852927559178973	1	0.309602806245363	125
chr7:157000000-157005000	LMBR1	0.1227024544929736	0.1084753776959939	0.0133101950953508	0.0133101950953508	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.2774522475009835	1	0.1121001367407104	504
chr16:70725000-70730000	HYDIN	0.0579831354048673	0.2454412346733819	0.0142314523440045	0.0142314523440045	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.234875466569859	1	0.206719460593846	7040
chr2:69780000-69785000	ANXA4	0.3990194503134215	0.3518591152176368	0.1403986307419083	0.1403986307419083	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.6313052529147296	1	0.3840040254349308	1104
chr16:895000-900000	LMF1	0.0524989046599524	0.0579868701643939	0.0030442471682895	0.0030442471682895	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	2.269109007316013	1	0.0598471173396387	5055
chr5:177085000-177090000	FGFR4	0.1606783269199169	0.1500095863646499	0.0241032893590207	0.0241032893590207	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.1318829963422607	1	0.1150736290625587	5757
chr17:37710000-37715000	HNF1B	0.0733702033055779	0.1050830016674354	0.0077099611963001	0.0077099611963001	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.492158224119444	1	0.2590032460132989	5670
chr4:25785000-25790000	SEL1L3	0.1180337186330261	0.1926646983923602	0.0227409308005606	0.0227409308005606	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.9530093730412457	1	0.199772678406684	2983
chr7:156940000-156945000	LMBR1	0.1368059395163102	0.0846661638072702	0.0115828340848954	0.0115828340848954	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.2774522475009835	1	0.1121001367407104	1683
chr3:123155000-123160000	SEC22A	0.0929888277144655	0.0613858695496801	0.0057082000476578	0.0057082000476578	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.8941372653569373	1	0.1181860653462258	353
chr10:121405000-121410000	FGFR2	0.047619654224901	0.4171811066820213	0.0198660200493593	0.0198660200493593	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	3.659074548970021	1	0.3256437034391732	3343
chr9:121735000-121740000	DAB2IP	0.0746139426399525	0.1735128443722762	0.012946477417288	0.012946477417288	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	2.050466958315415	1	0.1214886111284971	3652
chr11:117825000-117830000	FXYD2	0.0688235159455969	0.2717052991291464	0.0186997139871179	0.0186997139871179	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	1.226417207172663	1	0.2057995250802388	901
chr22:24945000-24950000	KIAA1671	0.0956662445970517	0.1060823574055054	0.0101485007509869	0.0101485007509869	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	2.000687583334903	1	0.1056205427422998	2500
chr4:71380000-71385000	SLC4A4	0.043369049531375	0.4731284373494679	0.0205191306341111	0.0205191306341111	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	3.982415013646392	1	0.3911588210965892	4089
chr4:71310000-71315000	SLC4A4	0.0365583820374093	0.4835276187114832	0.0176769874104932	0.0176769874104932	ONECUT1	False	ONECUT1_direct_+/+	ONECUT1_direct_+/+_(18g)	ONECUT1_direct_+/+_(21r)	3.982415013646392	1	0.3911588210965892	4252
chr2:25275000-25280000	DNMT3A	0.078369786698262	0.0815511041709057	0.0063911426388816	0.0063911426388816	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	1.4797890161412122	1	0.1009405690276958	5659
chr19:38080000-38085000	SIPA1L3	0.0294461600776212	0.1509447341474461	0.0044447428045796	0.0044447428045796	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	4.328614148959273	1	0.33903484906306	5883
chr22:23075000-23080000	GNAZ	0.0385817145482508	0.0902230697435775	0.0034809607225136	0.0034809607225136	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.0484177398394623	1	0.1790881832810151	9660
chr12:54590000-54595000	PPP1R1A	0.6745288398555915	0.0830567857604176	0.0560241973411089	0.0560241973411089	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.5510633679072936	1	0.2778388227319534	150
chr20:17340000-17345000	PCSK2	0.0730472635238271	0.2869661079990148	0.020962088913411	0.020962088913411	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.4515143309095104	1	0.4705984435851366	7194
chr10:98390000-98395000	PYROXD2	0.0654352245145171	0.0878459965187816	0.0057482225049079	0.0057482225049079	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.042456208172514	1	0.1610622014769705	10963
chr4:8010000-8015000	ABLIM2	0.0510976349703624	0.0756107583481847	0.0038635309299078	0.0038635309299078	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	1.835430835295827	1	0.1772040415128692	6768
chr21:42560000-42565000	PDE9A	0.0542659508855735	0.0934543482343231	0.005071389071327	0.005071389071327	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	1.563533930278558	1	0.1984223262655357	12069
chr10:26225000-26230000	MYO3A	0.1026553245643525	0.2334410823784983	0.0239639700782185	0.0239639700782185	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.9133104000563135	1	0.4561291570702153	4354
chr5:2735000-2740000	IRX2	0.0824004005043373	0.1429861969664312	0.011782119896626	0.011782119896626	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.2816057876638944	1	0.3347540769754424	2407
chr7:44175000-44180000	CAMK2B	0.0563521646793807	0.1829576727080649	0.0103100609018011	0.0103100609018011	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	4.053427637833066	1	0.360450941728401	6882
chr3:52505000-52510000	NISCH	0.0357264726373309	0.0811611398867264	0.0028996012433777	0.0028996012433777	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.688363147542691	1	0.3429923934698367	4474
chr14:92930000-92935000	CHGA	0.0781660429157299	0.1674300054236747	0.0130873409893278	0.0130873409893278	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.311641909303409	1	0.3187845046013566	3315
chr8:117245000-117250000	SLC30A8	0.064894901391409	0.2839607439735218	0.0184276044791928	0.0184276044791928	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	4.748072577305864	1	0.5881527775186315	2648
chr14:93010000-93015000	CHGA	0.0586346295779032	0.1674562900868246	0.0098187375397308	0.0098187375397308	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.311641909303409	1	0.3187845046013566	8640
chr8:26635000-26640000	PNMA2	0.0357288804555431	0.078319331382793	0.0027982620283338	0.0027982620283338	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.661752162069613	1	0.2357135078464096	8836
chr20:21510000-21515000	NKX2-2	0.2112348168130362	0.2009265523784407	0.0424426834845348	0.0424426834845348	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	5.569196286217961	1	0.418382769412854	148
chr20:24735000-24740000	SYNDIG1	0.0299675022271218	0.1710873011867275	0.0051270590793455	0.0051270590793455	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.8638311582173626	1	0.3457551358179858	3567
chr3:50545000-50550000	DOCK3	0.0474880149400601	0.1479379690147853	0.0070252804827762	0.0070252804827762	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	4.328735769413892	1	0.406129450095028	2369
chr22:32245000-32250000	SLC5A1	0.0905030804099372	0.1204356070676654	0.0108997934306645	0.0108997934306645	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.2869857803232057	1	0.2298369640383858	2531
chr8:26640000-26645000	PNMA2	0.0577904054226127	0.0631809788878947	0.0036512543849289	0.0036512543849289	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.661752162069613	1	0.2357135078464096	6046
chr11:31800000-31805000	PAX6	0.1033861839322146	0.22503253775327	0.0232652553388926	0.0232652553388926	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	6.113422528957928	1	1.0	1210
chr2:50860000-50865000	NRXN1	0.1386823105411355	0.3018815472411198	0.0418656304811314	0.0418656304811314	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	4.183379654905792	1	0.5453267617147881	3140
chr18:37435000-37440000	CELF4	0.0303864641547669	0.1190569456758467	0.0036177196121551	0.0036177196121551	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.417592885377465	1	0.3195947189549644	3186
chr11:8295000-8300000	LMO1	0.098956704526762	0.1135880312463629	0.0112402972458229	0.0112402972458229	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.6091052233594154	1	0.2409273275410082	1842
chr18:57350000-57355000	ST8SIA3	0.4999030166457627	0.1221542667317698	0.0610652864353628	0.0610652864353628	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.3877697970068303	1	0.2510314433575126	1036
chr10:25950000-25955000	MYO3A	0.1347281668284307	0.23704527885662	0.0319366758756866	0.0319366758756866	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.9133104000563135	1	0.4561291570702153	3597
chr6:39320000-39325000	KCNK16	0.2070558026661263	0.1095457585411417	0.0226820849634057	0.0226820849634057	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	4.8434509470724105	1	0.3058785038545246	1132
chr7:44265000-44270000	CAMK2B	0.071958198842767	0.1811179868767543	0.0130329241136791	0.0130329241136791	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	4.053427637833066	1	0.360450941728401	4740
chr5:84380000-84385000	EDIL3	0.4089409352154839	0.1936814114948848	0.0792042575505731	0.0792042575505731	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.8284231059439566	1	0.3801604529276091	1153
chr7:150945000-150950000	TMEM176B	0.1031805414286353	0.0589253659815638	0.0060799511658582	0.0060799511658582	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	1.5696713850207211	1	0.1125260635791174	185
chr11:31810000-31815000	PAX6	0.0977623339725308	0.2233458654161516	0.0218348130861977	0.0218348130861977	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	6.113422528957928	1	1.0	412
chr17:2900000-2905000	RAP1GAP2	0.1313287593849221	0.2908790106654885	0.0382007796018121	0.0382007796018121	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	1.6408416455173993	1	0.1366778425471926	3519
chr19:45705000-45710000	GIPR	0.0108736570972747	0.0611729194515694	0.0006651733497555	0.0006651733497555	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	4.154721836328066	1	0.3088320197507208	5585
chr16:70705000-70710000	MTSS2	0.0661632325246447	0.1997424332195895	0.013215605054146	0.013215605054146	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	1.669569964074288	1	0.1723027716451374	9996
chr3:184335000-184340000	VWA5B2	0.0289762533007375	0.0568361016105725	0.0016468972768944	0.0016468972768944	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.411054400118716	1	0.3594894089988669	7390
chr2:219355000-219360000	PTPRN	0.0737813063586387	0.1449088199424794	0.0106915620382448	0.0106915620382448	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	3.050175532876842	1	0.3207150800118567	6836
chr4:905000-910000	CPLX1	0.1008270733005343	0.085569693467417	0.0086277417555435	0.0086277417555435	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	1.897712727961821	1	0.183241154205229	7593
chr17:2035000-2040000	RTN4RL1	0.0713491240449127	0.0632625896514631	0.0045137303564446	0.0045137303564446	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.825478515653813	1	0.2412044487212996	3750
chr12:80000-85000	IQSEC3	0.0717304585541497	0.1528688837201124	0.0109653551279046	0.0109653551279046	PAX6	False	PAX6_direct_+/+	PAX6_direct_+/+_(139g)	PAX6_direct_+/+_(273r)	2.228517835082492	1	0.3201975831416015	1110
